UTM X,UTM Y,CO2_value,Nombre de la zona,Lat,Lon
286761.4375,2168384.75,7.7704,Escalera ,19.599069481906938,-101.03307613943898
286770.9063,2168376.25,53.636,Escalera ,19.598993733494364,-101.03298493908672
286775.5313,2168369.75,31.1828,Escalera ,19.59893552690861,-101.03294012619651
286773.6875,2168372.25,884.4,Escalera ,19.598957907073824,-101.0329579809168
286782.3125,2168374.25,17974.0,Escalera ,19.598976897301803,-101.03287601331337
286781.9688,2168372.75,22180.4,Escalera ,19.59896331327957,-101.03287911850741
286783.2188,2168363.5,291.544,Escalera ,19.598879907466607,-101.03286615670356
286787.0,2168362.75,77.66,Escalera ,19.59887354052486,-101.0328300375382
286783.3125,2168361.25,8668.0,Escalera ,19.598859596946323,-101.03286500846616
286776.7813,2168368.0,26303.2,Escalera ,19.59891985641928,-101.03292801537695
286779.6875,2168365.25,146.212,Escalera ,19.598895332648908,-101.0329000078415
